Rep,Block1,1st_pair,2nd_pair,Env,Box,SRTu,SRTe,Leaflet,Leaf_2_Up_Tu,Leaf_2_Up_Te,Leaf_2_Down_Tu,Leaf_2_Down_Te,Leaf_3_Up_Tu,Leaf_3_Up_Te,Leaf_3_Down_Tu,Leaf_3_Down_Te,Leaf_4_Up_Tu,Leaf_4_Up_Te,Leaf_4_Down_Tu,Leaf_4_Down_Te,Leaf_5_Up_Tu,Leaf_5_Up_Te,Leaf_5_Down_Tu,Leaf_5_Down_Te,Observations
4,7,3.5,2.4,water,2,Tu2,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0 Tu, 0 Te on the lid. All leaves extremely wilted and dry"
4,7,3.5,2.4,water,2,Tu2,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0 Tu, 0 Te on the lid. All leaves extremely wilted and dry"
4,7,3.5,2.4,water,3,Tu2,Te5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 Tu, 0 Te on the lid. All leaves extremely wilted and dry"
4,7,3.5,2.4,water,3,Tu2,Te5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 Tu, 0 Te on the lid. All leaves extremely wilted and dry"
4,7,3.5,2.4,water,3,Tu2,Te5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 Tu, 0 Te on the lid. All leaves extremely wilted and dry"
4,7,3.5,2.4,water,3,Tu2,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0 Tu, 0 Te on the lid. All leaves extremely wilted and dry"
4,7,3.5,2.4,water,3,Tu2,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0 Tu, 0 Te on the lid. All leaves extremely wilted and dry"
4,7,3.5,2.4,water,4,Tu2,Te5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 Tu, 0 Te on the lid. All very wilted and dry"
4,7,3.5,2.4,water,4,Tu2,Te5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 Tu, 0 Te on the lid. All very wilted and dry"
4,7,3.5,2.4,water,4,Tu2,Te5,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,"0 Tu, 0 Te on the lid. All very wilted and dry"
4,7,3.5,2.4,water,4,Tu2,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0 Tu, 0 Te on the lid. All very wilted and dry"
4,7,3.5,2.4,water,4,Tu2,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0 Tu, 0 Te on the lid. All very wilted and dry"
4,7,3.5,2.4,water,5,Tu2,Te5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 Tu, 0 Te on the lid. All leaves extremely wilted and dry. 1, 4 in the 2nd gen"
4,7,3.5,2.4,water,5,Tu2,Te5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 Tu, 0 Te on the lid. All leaves extremely wilted and dry. 1, 4 in the 2nd gen"
4,7,3.5,2.4,water,5,Tu2,Te5,3,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,"0 Tu, 0 Te on the lid. All leaves extremely wilted and dry. 1, 4 in the 2nd gen"
4,7,3.5,2.4,water,5,Tu2,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0 Tu, 0 Te on the lid. All leaves extremely wilted and dry. 1, 4 in the 2nd gen"
4,7,3.5,2.4,water,5,Tu2,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"0 Tu, 0 Te on the lid. All leaves extremely wilted and dry. 1, 4 in the 2nd gen"
4,7,2.4,3.5,water,1,Tu1,Te5,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,8,"Cap Te 0, Tu 7"
4,7,2.4,3.5,water,1,Tu1,Te5,2,0,0,0,0,4,1,6,2,0,0,0,0,10,3,14,2,"Cap Te 0, Tu 7"
4,7,2.4,3.5,water,1,Tu1,Te5,3,0,0,0,0,NA,NA,NA,NA,0,0,0,0,18,2,6,1,"Cap Te 0, Tu 7"
4,7,2.4,3.5,water,1,Tu1,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,3,19,1,"Cap Te 0, Tu 7"
4,7,2.4,3.5,water,1,Tu1,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,1,3,5,"Cap Te 0, Tu 7"
4,7,2.4,3.5,water,2,Tu1,Te5,1,0,2,0,0,6,0,1,0,0,0,0,0,8,17,6,19,"Cap Te 1, Tu 8. Both leaves wilted at the mid gen"
4,7,2.4,3.5,water,2,Tu1,Te5,2,0,0,0,0,3,0,3,0,0,0,0,0,6,0,9,1,"Cap Te 1, Tu 8. Both leaves wilted at the mid gen"
4,7,2.4,3.5,water,2,Tu1,Te5,3,0,0,0,0,4,0,0,0,NA,NA,NA,NA,5,1,5,1,"Cap Te 1, Tu 8. Both leaves wilted at the mid gen"
4,7,2.4,3.5,water,2,Tu1,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,2,2,"Cap Te 1, Tu 8. Both leaves wilted at the mid gen"
4,7,2.4,3.5,water,2,Tu1,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,15,6,"Cap Te 1, Tu 8. Both leaves wilted at the mid gen"
4,7,2.4,3.5,water,3,Tu1,Te5,1,1,0,0,0,2,1,2,0,2,1,0,0,4,11,3,1,"Cap Te 23, Tu 31"
4,7,2.4,3.5,water,3,Tu1,Te5,2,0,0,1,0,2,0,0,0,0,0,0,0,7,21,6,0,"Cap Te 23, Tu 31"
4,7,2.4,3.5,water,3,Tu1,Te5,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,"Cap Te 23, Tu 31"
4,7,2.4,3.5,water,3,Tu1,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,3,0,"Cap Te 23, Tu 31"
4,7,2.4,3.5,water,3,Tu1,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,"Cap Te 23, Tu 31"
4,7,2.4,3.5,water,4,Tu1,Te5,1,0,0,0,0,6,1,4,2,0,1,0,0,20,35,9,47,"Cap Te 10, Tu 7"
4,7,2.4,3.5,water,4,Tu1,Te5,2,0,0,0,0,5,1,0,0,3,0,0,1,10,12,5,18,"Cap Te 10, Tu 7"
4,7,2.4,3.5,water,4,Tu1,Te5,3,1,0,1,0,NA,NA,NA,NA,12,0,5,0,9,2,4,0,"Cap Te 10, Tu 7"
4,7,2.4,3.5,water,4,Tu1,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,12,6,16,"Cap Te 10, Tu 7"
4,7,2.4,3.5,water,4,Tu1,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,28,11,52,"Cap Te 10, Tu 7"
4,7,2.4,3.5,water,5,Tu1,Te5,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,2,0,"Cap Te 7, Tu 9"
4,7,2.4,3.5,water,5,Tu1,Te5,2,0,0,0,0,0,0,0,0,3,0,1,1,0,0,1,0,"Cap Te 7, Tu 9"
4,7,2.4,3.5,water,5,Tu1,Te5,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,"Cap Te 7, Tu 9"
4,7,2.4,3.5,water,5,Tu1,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Cap Te 7, Tu 9"
4,7,2.4,3.5,water,5,Tu1,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"Cap Te 7, Tu 9"
5,10,2.4,3.5,water,6,Tu1,Te5,1,7,15,8,7,8,7,25,36,26,42,13,17,23,55,10,71,"3 Te, 8 Tu on the lid. L3 leaflet 2 dried"
5,10,2.4,3.5,water,6,Tu1,Te5,2,12,42,9,48,0,0,0,0,8,13,4,0,77,47,25,70,"3 Te, 8 Tu on the lid. L3 leaflet 2 dried"
5,10,2.4,3.5,water,6,Tu1,Te5,3,12,39,11,18,41,62,50,47,NA,NA,NA,NA,5,34,6,11,"3 Te, 8 Tu on the lid. L3 leaflet 2 dried"
5,10,2.4,3.5,water,6,Tu1,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,15,7,20,"3 Te, 8 Tu on the lid. L3 leaflet 2 dried"
5,10,2.4,3.5,water,6,Tu1,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,64,23,49,"3 Te, 8 Tu on the lid. L3 leaflet 2 dried"
5,10,2.4,3.5,water,7,Tu1,Te5,1,63,77,29,25,0,0,0,0,1,0,0,0,2,52,4,48,"14 Tu, 92 Te on the lid. L4 rotten"
5,10,2.4,3.5,water,7,Tu1,Te5,2,40,61,25,31,0,0,0,0,0,0,0,0,3,14,0,44,"14 Tu, 92 Te on the lid. L4 rotten"
5,10,2.4,3.5,water,7,Tu1,Te5,3,3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,11,0,10,"14 Tu, 92 Te on the lid. L4 rotten"
5,10,2.4,3.5,water,7,Tu1,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,0,7,"14 Tu, 92 Te on the lid. L4 rotten"
5,10,2.4,3.5,water,7,Tu1,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,16,3,16,"14 Tu, 92 Te on the lid. L4 rotten"
5,10,2.4,3.5,water,8,Tu1,Te5,1,0,0,0,0,0,0,0,0,5,9,0,22,27,110,7,87,"46 Te, 9 Tu on the lid. L2 and L3 dried"
5,10,2.4,3.5,water,8,Tu1,Te5,2,0,0,0,0,1,2,0,0,21,14,7,19,2,5,0,23,"46 Te, 9 Tu on the lid. L2 and L3 dried"
5,10,2.4,3.5,water,8,Tu1,Te5,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2,2,0,3,"46 Te, 9 Tu on the lid. L2 and L3 dried"
5,10,2.4,3.5,water,8,Tu1,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,13,7,27,"46 Te, 9 Tu on the lid. L2 and L3 dried"
5,10,2.4,3.5,water,8,Tu1,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,143,0,108,"46 Te, 9 Tu on the lid. L2 and L3 dried"
5,10,2.4,3.5,water,9,Tu1,Te5,1,22,58,19,10,0,0,0,0,0,0,0,0,0,18,7,33,"5 Te, 5 Tu on the lid. L3 and 4 dried"
5,10,2.4,3.5,water,9,Tu1,Te5,2,7,21,4,7,2,4,1,12,0,0,0,0,2,2,1,2,"5 Te, 5 Tu on the lid. L3 and 4 dried"
5,10,2.4,3.5,water,9,Tu1,Te5,3,0,0,0,0,7,9,5,29,0,0,0,0,3,9,2,16,"5 Te, 5 Tu on the lid. L3 and 4 dried"
5,10,2.4,3.5,water,9,Tu1,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,"5 Te, 5 Tu on the lid. L3 and 4 dried"
5,10,2.4,3.5,water,9,Tu1,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,0,"5 Te, 5 Tu on the lid. L3 and 4 dried"
5,10,2.4,3.5,water,10,Tu1,Te5,1,0,0,0,0,0,0,1,2,0,0,0,0,4,11,3,65,"70 Te, 24 Tu on the lid. L3, L4 and L5 dried"
5,10,2.4,3.5,water,10,Tu1,Te5,2,3,83,11,85,11,40,6,51,0,0,0,0,0,5,0,2,"70 Te, 24 Tu on the lid. L3, L4 and L5 dried"
5,10,2.4,3.5,water,10,Tu1,Te5,3,9,2,6,8,NA,NA,NA,NA,0,0,0,0,4,0,0,0,"70 Te, 24 Tu on the lid. L3, L4 and L5 dried"
5,10,2.4,3.5,water,10,Tu1,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3,"70 Te, 24 Tu on the lid. L3, L4 and L5 dried"
5,10,2.4,3.5,water,10,Tu1,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,37,4,61,"70 Te, 24 Tu on the lid. L3, L4 and L5 dried"
5,10,3.5,2.4,Cd,6,Tu1,Te4,1,12,28,2,16,2,8,1,3,0,0,3,3,7,12,0,15,"Cap Te 1, Tu 0"
5,10,3.5,2.4,Cd,6,Tu1,Te4,2,1,17,0,3,0,8,0,7,0,7,0,3,0,5,1,4,"Cap Te 1, Tu 0"
5,10,3.5,2.4,Cd,6,Tu1,Te4,3,5,10,0,8,NA,NA,NA,NA,1,1,1,2,3,11,0,3,"Cap Te 1, Tu 0"
5,10,3.5,2.4,Cd,6,Tu1,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,7,"Cap Te 1, Tu 0"
5,10,3.5,2.4,Cd,6,Tu1,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,45,3,30,"Cap Te 1, Tu 0"
5,10,3.5,2.4,Cd,7,Tu1,Te4,1,1,3,0,2,0,2,0,0,2,6,0,9,0,17,0,4,"Cap Te 1, Tu 0"
5,10,3.5,2.4,Cd,7,Tu1,Te4,2,0,0,0,0,0,2,0,2,2,7,0,4,0,2,0,4,"Cap Te 1, Tu 0"
5,10,3.5,2.4,Cd,7,Tu1,Te4,3,0,0,0,0,1,2,0,0,NA,NA,NA,NA,0,3,0,2,"Cap Te 1, Tu 0"
5,10,3.5,2.4,Cd,7,Tu1,Te4,4,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,4,"Cap Te 1, Tu 0"
5,10,3.5,2.4,Cd,7,Tu1,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,0,4,"Cap Te 1, Tu 0"
5,10,3.5,2.4,Cd,8,Tu1,Te4,1,0,6,0,0,0,7,1,6,1,10,0,6,0,40,0,18,"Cap Te 0, Tu 0"
5,10,3.5,2.4,Cd,8,Tu1,Te4,2,0,0,0,1,1,6,3,3,0,43,0,14,7,72,0,9,"Cap Te 0, Tu 0"
5,10,3.5,2.4,Cd,8,Tu1,Te4,3,0,2,0,0,NA,NA,NA,NA,3,27,0,5,0,70,0,16,"Cap Te 0, Tu 0"
5,10,3.5,2.4,Cd,8,Tu1,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,0,15,"Cap Te 0, Tu 0"
5,10,3.5,2.4,Cd,8,Tu1,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,35,0,4,"Cap Te 0, Tu 0"
5,10,3.5,2.4,Cd,9,Tu1,Te4,1,0,23,0,7,0,5,3,9,2,19,0,34,2,27,0,3,"Cap Te 0, Tu 0"
5,10,3.5,2.4,Cd,9,Tu1,Te4,2,0,11,0,5,0,1,1,3,0,19,0,49,0,9,0,4,"Cap Te 0, Tu 0"
5,10,3.5,2.4,Cd,9,Tu1,Te4,3,0,3,0,6,0,20,0,21,NA,NA,NA,NA,0,9,0,4,"Cap Te 0, Tu 0"
5,10,3.5,2.4,Cd,9,Tu1,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,31,0,18,"Cap Te 0, Tu 0"
5,10,3.5,2.4,Cd,9,Tu1,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,28,0,3,"Cap Te 0, Tu 0"
5,10,3.5,2.4,Cd,10,Tu1,Te4,1,9,17,0,13,0,3,1,1,1,1,0,4,0,30,0,6,NA
5,10,3.5,2.4,Cd,10,Tu1,Te4,2,1,9,1,7,1,0,0,0,1,2,0,5,3,46,3,15,NA
5,10,3.5,2.4,Cd,10,Tu1,Te4,3,6,21,4,10,NA,NA,NA,NA,4,6,2,1,0,0,0,32,NA
5,10,3.5,2.4,Cd,10,Tu1,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,2,0,NA
5,10,3.5,2.4,Cd,10,Tu1,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,27,0,5,NA
5,10,3.5,2.4,water,6,Tu1,Te4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,12 Te on the lid. All leaves are dry. Web on leaf 5
5,10,3.5,2.4,water,6,Tu1,Te4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12 Te on the lid. All leaves are dry. Web on leaf 5
5,10,3.5,2.4,water,6,Tu1,Te4,3,0,0,0,0,NA,NA,NA,NA,0,0,0,0,0,13,0,12,12 Te on the lid. All leaves are dry. Web on leaf 5
5,10,3.5,2.4,water,6,Tu1,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,0,3,12 Te on the lid. All leaves are dry. Web on leaf 5
5,10,3.5,2.4,water,6,Tu1,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,12 Te on the lid. All leaves are dry. Web on leaf 5
5,10,3.5,2.4,water,7,Tu1,Te4,1,0,0,0,0,0,0,0,0,57,58,78,44,10,5,1,0,"11 Te, 5 Tu on the lid. Leaf 3 very …"
5,10,3.5,2.4,water,7,Tu1,Te4,2,16,3,3,18,0,0,0,0,22,73,17,64,0,17,0,4,"11 Te, 5 Tu on the lid. Leaf 3 very …"
5,10,3.5,2.4,water,7,Tu1,Te4,3,11,3,5,10,0,0,0,0,NA,NA,NA,NA,3,86,0,22,"11 Te, 5 Tu on the lid. Leaf 3 very …"
5,10,3.5,2.4,water,7,Tu1,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,120,0,17,"11 Te, 5 Tu on the lid. Leaf 3 very …"
5,10,3.5,2.4,water,7,Tu1,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,205,0,6,"11 Te, 5 Tu on the lid. Leaf 3 very …"
5,10,3.5,2.4,water,8,Tu1,Te4,1,5,14,17,32,0,0,0,0,0,41,0,10,0,4,0,1,"40 Tu, 15 Te on the lid"
5,10,3.5,2.4,water,8,Tu1,Te4,2,11,17,9,41,0,0,0,0,4,63,7,65,0,11,0,5,"40 Tu, 15 Te on the lid"
5,10,3.5,2.4,water,8,Tu1,Te4,3,27,22,13,21,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,0,"40 Tu, 15 Te on the lid"
5,10,3.5,2.4,water,8,Tu1,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17,0,0,"40 Tu, 15 Te on the lid"
5,10,3.5,2.4,water,8,Tu1,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,86,0,21,"40 Tu, 15 Te on the lid"
5,10,3.5,2.4,water,9,Tu1,Te4,1,9,51,7,19,0,0,0,0,0,5,1,0,2,18,2,47,"9 Tu, 27 Te on the lid. All leaves dry and wilted"
5,10,3.5,2.4,water,9,Tu1,Te4,2,10,28,3,9,0,0,0,0,0,41,1,15,0,19,3,20,"9 Tu, 27 Te on the lid. All leaves dry and wilted"
5,10,3.5,2.4,water,9,Tu1,Te4,3,0,11,0,3,0,0,0,0,0,2,0,3,0,0,0,2,"9 Tu, 27 Te on the lid. All leaves dry and wilted"
5,10,3.5,2.4,water,9,Tu1,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12,5,36,"9 Tu, 27 Te on the lid. All leaves dry and wilted"
5,10,3.5,2.4,water,9,Tu1,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,34,2,25,"9 Tu, 27 Te on the lid. All leaves dry and wilted"
5,10,3.5,2.4,water,10,Tu1,Te4,1,0,44,1,8,0,0,0,0,8,25,26,41,0,24,2,17,"1 Tu, 9 Te on the lid"
5,10,3.5,2.4,water,10,Tu1,Te4,2,17,54,10,97,0,0,0,0,1,8,0,9,0,0,0,2,"1 Tu, 9 Te on the lid"
5,10,3.5,2.4,water,10,Tu1,Te4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1 Tu, 9 Te on the lid"
5,10,3.5,2.4,water,10,Tu1,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,2,13,"1 Tu, 9 Te on the lid"
5,10,3.5,2.4,water,10,Tu1,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,78,4,36,"1 Tu, 9 Te on the lid"
5,10,3.5,2.4,water,6,Tu2,Te5,1,0,0,0,4,0,0,0,0,0,12,0,0,0,20,0,3,"3 Tu, 27 Te on the lid. All leaves are dry"
5,10,3.5,2.4,water,6,Tu2,Te5,2,0,12,0,16,1,0,0,1,0,0,0,0,0,33,0,7,"3 Tu, 27 Te on the lid. All leaves are dry"
5,10,3.5,2.4,water,6,Tu2,Te5,3,0,8,0,4,0,0,0,0,0,0,0,3,0,8,0,0,"3 Tu, 27 Te on the lid. All leaves are dry"
5,10,3.5,2.4,water,6,Tu2,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,50,4,17,"3 Tu, 27 Te on the lid. All leaves are dry"
5,10,3.5,2.4,water,6,Tu2,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,177,5,69,"3 Tu, 27 Te on the lid. All leaves are dry"
5,10,3.5,2.4,water,7,Tu2,Te5,1,0,12,0,0,25,76,4,18,0,51,0,63,1,56,0,44,"3 Tu, 4 Te on the lid"
5,10,3.5,2.4,water,7,Tu2,Te5,2,2,40,0,30,0,0,0,9,0,29,0,55,5,86,0,55,"3 Tu, 4 Te on the lid"
5,10,3.5,2.4,water,7,Tu2,Te5,3,8,28,0,11,NA,NA,NA,NA,NA,NA,NA,NA,0,15,0,0,"3 Tu, 4 Te on the lid"
5,10,3.5,2.4,water,7,Tu2,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,57,0,78,"3 Tu, 4 Te on the lid"
5,10,3.5,2.4,water,7,Tu2,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,58,0,65,"3 Tu, 4 Te on the lid"
5,10,3.5,2.4,water,8,Tu2,Te5,1,10,10,5,49,0,36,0,22,27,80,3,90,3,38,0,6,"4 Tu, 1 Te on the lid. Leaf 2 … "
5,10,3.5,2.4,water,8,Tu2,Te5,2,13,15,3,36,0,31,0,25,12,66,7,27,6,121,0,16,"4 Tu, 1 Te on the lid. Leaf 2 … "
5,10,3.5,2.4,water,8,Tu2,Te5,3,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,15,23,0,20,"4 Tu, 1 Te on the lid. Leaf 2 … "
5,10,3.5,2.4,water,8,Tu2,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,58,0,28,"4 Tu, 1 Te on the lid. Leaf 2 … "
5,10,3.5,2.4,water,8,Tu2,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,52,0,25,"4 Tu, 1 Te on the lid. Leaf 2 … "
5,10,3.5,2.4,water,9,Tu2,Te5,1,6,44,5,63,2,31,1,27,16,19,6,13,8,39,0,17,"5 Tu, 109 Te on the lid. Cannot distinguish between 3 and 4 …"
5,10,3.5,2.4,water,9,Tu2,Te5,2,13,62,3,89,4,28,0,15,4,35,1,22,4,44,0,28,"5 Tu, 109 Te on the lid. Cannot distinguish between 3 and 4 …"
5,10,3.5,2.4,water,9,Tu2,Te5,3,5,35,0,71,NA,NA,NA,NA,NA,NA,NA,NA,3,43,0,27,"5 Tu, 109 Te on the lid. Cannot distinguish between 3 and 4 …"
5,10,3.5,2.4,water,9,Tu2,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,42,1,80,"5 Tu, 109 Te on the lid. Cannot distinguish between 3 and 4 …"
5,10,3.5,2.4,water,9,Tu2,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,43,0,25,"5 Tu, 109 Te on the lid. Cannot distinguish between 3 and 4 …"
5,10,3.5,2.4,water,10,Tu2,Te5,1,8,0,0,6,3,15,0,14,1,11,2,4,15,27,3,6,"13 Tu, 4 Te on the lid. Leaf 3 dry"
5,10,3.5,2.4,water,10,Tu2,Te5,2,26,5,10,25,5,16,0,5,1,3,0,2,20,83,0,25,"13 Tu, 4 Te on the lid. Leaf 3 dry"
5,10,3.5,2.4,water,10,Tu2,Te5,3,6,3,10,2,2,1,0,0,12,2,3,2,17,66,4,21,"13 Tu, 4 Te on the lid. Leaf 3 dry"
5,10,3.5,2.4,water,10,Tu2,Te5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,73,5,52,"13 Tu, 4 Te on the lid. Leaf 3 dry"
5,10,3.5,2.4,water,10,Tu2,Te5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,75,0,18,"13 Tu, 4 Te on the lid. Leaf 3 dry"
5,10,2.4,3.5,water,6,Tu2,Te4,1,5,28,1,20,0,0,0,0,0,0,0,0,5,94,15,113,"3 Tu, 14 Te on the lid. Leaf 3 and 4 dry"
5,10,2.4,3.5,water,6,Tu2,Te4,2,6,91,5,95,0,0,0,0,0,9,0,1,0,22,0,13,"3 Tu, 14 Te on the lid. Leaf 3 and 4 dry"
5,10,2.4,3.5,water,6,Tu2,Te4,3,0,0,0,3,NA,NA,NA,NA,0,5,0,3,0,13,0,10,"3 Tu, 14 Te on the lid. Leaf 3 and 4 dry"
5,10,2.4,3.5,water,6,Tu2,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,40,4,71,"3 Tu, 14 Te on the lid. Leaf 3 and 4 dry"
5,10,2.4,3.5,water,6,Tu2,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,58,7,116,"3 Tu, 14 Te on the lid. Leaf 3 and 4 dry"
5,10,2.4,3.5,water,7,Tu2,Te4,1,11,3,4,6,10,58,1,70,0,96,0,24,5,98,3,63,56 Te on the lid. Leaf 5 partially dry
5,10,2.4,3.5,water,7,Tu2,Te4,2,7,6,1,19,15,13,3,73,0,14,0,17,0,76,0,21,56 Te on the lid. Leaf 5 partially dry
5,10,2.4,3.5,water,7,Tu2,Te4,3,0,20,0,13,NA,NA,NA,NA,NA,NA,NA,NA,0,10,0,5,56 Te on the lid. Leaf 5 partially dry
5,10,2.4,3.5,water,7,Tu2,Te4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,38,0,22,56 Te on the lid. Leaf 5 partially dry
5,10,2.4,3.5,water,7,Tu2,Te4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,155,0,73,56 Te on the lid. Leaf 5 partially dry
5,10,2.4,3.5,water,8,Tu2,Te4,1,0,0,0,0,0,0,0,3,0,0,0,0,3,70,0,70,"11 Tu, 18 Te on the lid. All leaves are dry"
5,10,2.4,3.5,water,8,Tu2,Te4,2,0,0,0,0,0,4,0,0,0,0,0,0,0,107,0,66,"11 Tu, 18 Te on the lid. All leaves are dry"
