Block,Rep,Box,Leaf,Disk,Env,FocalSR,CompSR,Dens,Type,Focalfemale,FocalDead,FocalDrowned,FocalMissing,NumbDeadComp,TeFemales,TuFemales,Observations
2,1,3,3,9,N,1,5,10,INTER,Tu,0,0,0,3,8,3,NA
2,1,3,4,10,N,1,5,10,INTER,Tu,0,0,0,0,3,0,NA
2,1,3,3,11,Cd,1,5,10,INTER,Tu,0,0,0,1,3,0,NA
2,1,3,4,12,Cd,1,5,10,INTER,Tu,0,0,0,1,3,0,NA
2,1,1,3,1,N,5,1,2,INTER,Te,0,0,0,0,1,0,NA
2,1,1,4,2,N,5,1,2,INTER,Te,0,0,0,0,8,1,NA
2,1,1,3,3,Cd,5,1,2,INTER,Te,0,1,0,0,2,0,NA
2,1,1,4,4,Cd,5,1,2,INTER,Te,0,1,0,0,4,1,NA
2,1,1,3,5,N,5,1,4,INTER,Te,0,0,0,0,2,0,NA
2,1,1,4,6,N,5,1,4,INTER,Te,0,0,0,0,12,1,NA
2,1,1,3,7,Cd,5,1,4,INTER,Te,0,0,0,0,2,0,NA
2,1,1,4,8,Cd,5,1,4,INTER,Te,0,0,0,1,3,0,NA
2,1,1,3,9,N,5,1,10,INTER,Te,0,0,0,0,6,2,NA
2,1,1,4,10,N,5,1,10,INTER,Te,0,0,0,0,4,1,NA
2,1,1,3,11,Cd,5,1,10,INTER,Te,0,0,0,3,1,1,NA
2,1,1,4,12,Cd,5,1,10,INTER,Te,0,0,0,3,2,0,NA
2,1,2,3,1,N,5,1,2,INTER,Te,0,0,0,0,2,0,NA
2,1,2,4,2,N,5,1,2,INTER,Te,0,0,0,1,2,1,NA
2,1,2,3,3,Cd,5,1,2,INTER,Te,0,0,0,1,1,0,NA
2,1,2,4,4,Cd,5,1,2,INTER,Te,0,0,0,1,1,0,NA
2,1,2,3,5,N,5,1,4,INTER,Te,0,0,0,0,0,4,NA
2,1,2,4,6,N,5,1,4,INTER,Te,0,0,0,1,4,0,NA
2,1,2,3,7,Cd,5,1,4,INTER,Te,0,0,0,3,0,3,No
2,1,2,4,8,Cd,5,1,4,INTER,Te,0,0,0,1,1,0,NA
2,1,2,3,9,N,5,1,10,INTER,Te,0,0,0,4,9,4,NA
2,1,2,4,10,N,5,1,10,INTER,Te,0,0,0,2,0,0,NA
2,1,2,3,11,Cd,5,1,10,INTER,Te,0,0,0,2,1,1,NA
2,1,2,4,12,Cd,5,1,10,INTER,Te,0,0,0,1,3,1,NA
2,1,3,3,1,N,5,1,2,INTER,Te,0,0,0,0,11,3,NA
2,1,3,4,2,N,5,1,2,INTER,Te,0,0,0,0,8,2,NA
2,1,3,3,3,Cd,5,1,2,INTER,Te,0,0,0,0,8,0,NA
2,1,3,4,4,Cd,5,1,2,INTER,Te,0,0,0,0,0,0,NA
2,1,3,3,5,N,5,1,4,INTER,Te,0,0,0,1,14,5,NA
2,1,3,4,6,N,5,1,4,INTER,Te,0,0,0,0,4,12,NA
2,1,3,3,7,Cd,5,1,4,INTER,Te,0,0,0,0,0,1,NA
2,1,3,4,8,Cd,5,1,4,INTER,Te,0,0,0,1,20,0,NA
2,1,3,3,9,N,5,1,10,INTER,Te,0,0,0,0,0,3,patch with 
2,1,3,4,10,N,5,1,10,INTER,Te,0,0,0,2,4,8,NA
2,1,3,3,11,Cd,5,1,10,INTER,Te,0,0,0,3,0,0,NA
2,1,3,4,12,Cd,5,1,10,INTER,Te,0,0,0,1,1,0,NA
2,1,1,3,1,N,1,NA,1,INTRA,Tu,0,0,0,0,NA,3,NA
2,1,1,4,2,N,1,NA,1,INTRA,Tu,1,0,0,0,NA,1,NA
2,1,1,3,3,Cd,1,NA,1,INTRA,Tu,1,0,0,0,NA,0,NA
2,1,1,4,4,Cd,1,NA,1,INTRA,Tu,0,0,0,0,NA,3,NA
2,1,1,3,5,N,1,NA,2,INTRA,Tu,0,0,0,0,NA,3,NA
2,1,1,4,6,N,1,NA,2,INTRA,Tu,0,0,0,0,NA,13,NA
2,1,1,3,7,Cd,1,NA,2,INTRA,Tu,0,0,1,0,NA,0,NA
2,1,1,4,8,Cd,1,NA,2,INTRA,Tu,NA,NA,NA,NA,NA,NA,1 female Te!
2,1,1,3,9,N,1,NA,4,INTRA,Tu,NA,NA,NA,NA,NA,NA,Patch flooded!
2,1,1,4,10,N,1,NA,4,INTRA,Tu,0,0,0,0,NA,3,NA
2,1,1,3,11,Cd,1,NA,4,INTRA,Tu,2,0,0,0,NA,0,NA
2,1,1,4,12,Cd,1,NA,4,INTRA,Tu,0,0,0,0,NA,2,NA
2,1,1,3,13,N,1,NA,10,INTRA,Tu,2,0,0,0,NA,2,NA
2,1,1,4,14,N,1,NA,10,INTRA,Tu,1,0,0,0,NA,1,NA
2,1,1,3,15,Cd,1,NA,10,INTRA,Tu,NA,NA,NA,NA,NA,NA,1 female Te!
2,1,1,4,16,Cd,1,NA,10,INTRA,Tu,0,0,1,0,NA,4,NA
2,1,2,3,1,N,1,NA,1,INTRA,Tu,0,0,0,0,NA,6,NA
2,1,2,4,2,N,1,NA,1,INTRA,Tu,0,0,0,0,NA,2,NA
2,1,2,3,3,Cd,1,NA,1,INTRA,Tu,1,0,0,0,NA,0,NA
2,1,2,4,4,Cd,1,NA,1,INTRA,Tu,0,0,0,0,NA,0,NA
2,1,2,3,5,N,1,NA,2,INTRA,Tu,1,0,0,0,NA,3,NA
2,1,2,4,6,N,1,NA,2,INTRA,Tu,0,0,0,0,NA,11,NA
2,1,2,3,7,Cd,1,NA,2,INTRA,Tu,2,0,0,0,NA,0,NA
2,1,2,4,8,Cd,1,NA,2,INTRA,Tu,0,1,0,0,NA,0,NA
2,1,2,3,9,N,1,NA,4,INTRA,Tu,1,0,0,0,NA,6,NA
2,1,2,4,10,N,1,NA,4,INTRA,Tu,0,1,0,0,NA,7,NA
2,1,2,3,11,Cd,1,NA,4,INTRA,Tu,0,1,0,0,NA,0,NA
2,1,2,4,12,Cd,1,NA,4,INTRA,Tu,0,0,0,0,NA,0,NA
2,1,2,3,13,N,1,NA,10,INTRA,Tu,1,1,0,0,NA,2,NA
2,1,2,4,14,N,1,NA,10,INTRA,Tu,2,0,0,0,NA,4,NA
2,1,2,3,15,Cd,1,NA,10,INTRA,Tu,3,1,0,0,NA,0,NA
2,1,2,4,16,Cd,1,NA,10,INTRA,Tu,1,3,0,0,NA,2,NA
2,1,3,3,1,N,1,NA,1,INTRA,Tu,0,0,0,0,NA,0,NA
2,1,3,4,2,N,1,NA,1,INTRA,Tu,0,0,0,0,NA,10,NA
2,1,3,3,3,Cd,1,NA,1,INTRA,Tu,0,0,0,0,NA,0,NA
2,1,3,4,4,Cd,1,NA,1,INTRA,Tu,0,1,0,0,NA,0,NA
2,1,3,3,5,N,1,NA,2,INTRA,Tu,0,0,0,0,NA,5,NA
2,1,3,4,6,N,1,NA,2,INTRA,Tu,0,1,0,0,NA,4,NA
2,1,3,3,7,Cd,1,NA,2,INTRA,Tu,0,0,0,0,NA,0,NA
2,1,3,4,8,Cd,1,NA,2,INTRA,Tu,2,0,0,0,NA,0,NA
2,1,3,3,9,N,1,NA,4,INTRA,Tu,0,0,0,0,NA,8,NA
2,1,3,4,10,N,1,NA,4,INTRA,Tu,0,0,0,0,NA,4,NA
2,1,3,3,11,Cd,1,NA,4,INTRA,Tu,0,1,0,0,NA,0,NA
2,1,3,4,12,Cd,1,NA,4,INTRA,Tu,2,0,0,0,NA,0,NA
2,1,3,3,13,N,1,NA,10,INTRA,Tu,0,0,0,0,NA,2,NA
2,1,3,4,14,N,1,NA,10,INTRA,Tu,0,2,0,0,NA,3,NA
2,1,3,3,15,Cd,1,NA,10,INTRA,Tu,3,1,0,0,NA,0,NA
2,1,3,4,16,Cd,1,NA,10,INTRA,Tu,0,2,0,0,NA,0,NA
2,1,1,3,1,N,2,5,2,INTER,Tu,NA,NA,NA,NA,NA,NA,Patch flooded
2,1,1,4,2,N,2,5,2,INTER,Tu,0,0,0,0,1,1,NA
2,1,1,3,3,Cd,2,5,2,INTER,Tu,0,0,0,0,1,1,NA
2,1,1,4,4,Cd,2,5,2,INTER,Tu,1,0,0,0,0,0,NA
2,1,1,3,5,N,2,5,4,INTER,Tu,0,0,0,1,18,0,NA
2,1,1,4,6,N,2,5,4,INTER,Tu,0,0,0,0,6,2,NA
2,1,1,3,7,Cd,2,5,4,INTER,Tu,0,0,1,0,1,0,NA
2,1,1,4,8,Cd,2,5,4,INTER,Tu,0,0,0,0,2,0,NA
2,1,1,3,9,N,2,5,10,INTER,Tu,0,0,0,0,26,2,NA
2,1,1,4,10,N,2,5,10,INTER,Tu,0,0,0,0,32,1,NA
2,1,1,3,11,Cd,2,5,10,INTER,Tu,0,0,0,2,2,0,NA
2,1,1,4,12,Cd,2,5,10,INTER,Tu,0,1,0,0,14,0,NA
2,1,2,3,1,N,2,5,2,INTER,Tu,0,0,0,0,1,0,NA
2,1,2,4,2,N,2,5,2,INTER,Tu,0,0,0,1,0,1,NA
2,1,2,3,3,Cd,2,5,2,INTER,Tu,1,0,0,0,5,0,NA
2,1,2,4,4,Cd,2,5,2,INTER,Tu,0,0,0,0,11,0,NA
2,1,2,3,5,N,2,5,4,INTER,Tu,0,0,0,0,19,0,NA
2,1,2,4,6,N,2,5,4,INTER,Tu,0,0,0,0,21,0,NA
2,1,2,3,7,Cd,2,5,4,INTER,Tu,0,1,0,1,0,1,NA
2,1,2,4,8,Cd,2,5,4,INTER,Tu,0,0,0,1,10,0,NA
2,1,2,3,9,N,2,5,10,INTER,Tu,0,0,0,4,31,0,NA
2,1,2,4,10,N,2,5,10,INTER,Tu,0,1,0,2,30,0,NA
2,1,2,3,11,Cd,2,5,10,INTER,Tu,0,1,0,3,1,0,NA
2,1,2,4,12,Cd,2,5,10,INTER,Tu,0,0,0,0,9,1,NA
2,1,3,3,1,N,2,5,2,INTER,Tu,0,0,0,0,5,0,NA
2,1,3,4,2,N,2,5,2,INTER,Tu,NA,NA,NA,NA,NA,NA,flooded patch
2,1,3,3,3,Cd,2,5,2,INTER,Tu,0,0,0,0,0,0,NA
2,1,3,4,4,Cd,2,5,2,INTER,Tu,0,0,0,0,2,0,NA
2,1,3,3,5,N,2,5,4,INTER,Tu,0,0,0,0,19,4,NA
2,1,3,4,6,N,2,5,4,INTER,Tu,0,0,0,0,31,4,NA
2,1,3,3,7,Cd,2,5,4,INTER,Tu,0,0,0,1,1,0,NA
2,1,3,4,8,Cd,2,5,4,INTER,Tu,0,0,0,2,3,0,NA
2,1,3,3,9,N,2,5,10,INTER,Tu,0,0,0,0,5,0,NA
2,1,3,4,10,N,2,5,10,INTER,Tu,0,0,0,1,3,0,NA
2,1,3,3,11,Cd,2,5,10,INTER,Tu,0,0,0,2,1,0,NA
2,1,3,4,12,Cd,2,5,10,INTER,Tu,NA,NA,NA,NA,NA,NA,flooded patch
2,2,1,3,1,N,5,1,2,INTER,Te,0,0,0,0,0,3,NA
2,2,1,4,2,N,5,1,2,INTER,Te,0,0,0,0,5,3,NA
2,2,1,3,3,Cd,5,1,2,INTER,Te,1,0,0,1,0,0,NA
2,2,1,4,4,Cd,5,1,2,INTER,Te,0,0,0,0,0,0,NA
2,2,1,3,5,N,5,1,4,INTER,Te,0,0,0,0,1,2,NA
2,2,1,4,6,N,5,1,4,INTER,Te,0,0,0,0,0,8,NA
2,2,1,3,7,Cd,5,1,4,INTER,Te,0,0,0,0,0,1,NA
2,2,1,4,8,Cd,5,1,4,INTER,Te,0,0,0,0,0,1,NA
2,2,1,3,9,N,5,1,10,INTER,Te,0,0,0,1,3,1,NA
2,2,1,4,10,N,5,1,10,INTER,Te,0,0,0,,7,8,NA
2,2,1,3,11,Cd,5,1,10,INTER,Te,0,0,0,1,0,0,NA
2,2,1,4,12,Cd,5,1,10,INTER,Te,0,0,0,1,0,2,NA
2,2,2,3,1,N,5,1,2,INTER,Te,0,0,0,0,1,3,NA
2,2,2,4,2,N,5,1,2,INTER,Te,0,0,0,0,7,4,NA
2,2,2,3,3,Cd,5,1,2,INTER,Te,0,0,0,0,0,1,NA
2,2,2,4,4,Cd,5,1,2,INTER,Te,0,0,0,0,1,0,NA
2,2,2,3,5,N,5,1,4,INTER,Te,0,0,0,1,0,2,NA
2,2,2,4,6,N,5,1,4,INTER,Te,0,0,0,0,2,8,NA
2,2,2,3,7,Cd,5,1,4,INTER,Te,0,0,0,1,0,0,NA
2,2,2,4,8,Cd,5,1,4,INTER,Te,0,0,0,1,2,1,NA
2,2,2,3,9,N,5,1,10,INTER,Te,0,0,0,0,2,1,NA
2,2,2,4,10,N,5,1,10,INTER,Te,0,0,0,0,0,4,NA
2,2,2,3,11,Cd,5,1,10,INTER,Te,0,0,0,5,0,0,NA
2,2,2,4,12,Cd,5,1,10,INTER,Te,0,0,0,1,4,0,NA
2,2,3,3,1,N,5,1,2,INTER,Te,0,0,0,0,0,5,NA
2,2,3,4,2,N,5,1,2,INTER,Te,0,0,0,0,5,3,NA
2,2,3,3,3,Cd,5,1,2,INTER,Te,0,0,0,0,0,0,NA
2,2,3,4,4,Cd,5,1,2,INTER,Te,0,0,0,0,11,1,NA
2,2,3,3,5,N,5,1,4,INTER,Te,0,0,0,1,8,3,NA
2,2,3,4,6,N,5,1,4,INTER,Te,0,0,0,0,0,0,NA
2,2,3,3,7,Cd,5,1,4,INTER,Te,1,0,0,3,0,0,NA
2,2,3,4,8,Cd,5,1,4,INTER,Te,0,0,0,2,0,0,NA
2,2,3,3,9,N,5,1,10,INTER,Te,0,0,0,0,0,7,NA
2,2,3,4,10,N,5,1,10,INTER,Te,0,0,0,3,2,7,NA
2,2,3,3,11,Cd,5,1,10,INTER,Te,0,0,0,1,0,0,NA
2,2,3,4,12,Cd,5,1,10,INTER,Te,0,0,0,2,0,0,NA
2,2,1,3,1,N,5,NA,1,INTRA,Te,0,0,0,0,10,NA,NA
2,2,1,4,2,N,5,NA,1,INTRA,Te,0,0,0,0,3,NA,NA
2,2,1,3,3,Cd,5,NA,1,INTRA,Te,0,0,0,0,0,NA,NA
2,2,1,4,4,Cd,5,NA,1,INTRA,Te,0,0,0,0,3,NA,NA
2,2,1,3,5,N,5,NA,2,INTRA,Te,0,0,0,0,6,NA,NA
2,2,1,4,6,N,5,NA,2,INTRA,Te,0,0,0,0,6,NA,NA
2,2,1,3,7,Cd,5,NA,2,INTRA,Te,0,0,0,0,0,NA,NA
2,2,1,4,8,Cd,5,NA,2,INTRA,Te,0,0,0,0,0,NA,NA
2,2,1,3,9,N,5,NA,4,INTRA,Te,0,0,0,0,6,NA,NA
2,2,1,4,10,N,5,NA,4,INTRA,Te,0,0,0,0,12,NA,NA
2,2,1,3,11,Cd,5,NA,4,INTRA,Te,0,0,0,0,6,NA,NA
2,2,1,4,12,Cd,5,NA,4,INTRA,Te,0,0,0,0,3,NA,NA
2,2,1,3,13,N,5,NA,10,INTRA,Te,0,0,0,0,4,NA,NA
2,2,1,4,14,N,5,NA,10,INTRA,Te,0,0,0,0,7,NA,NA
2,2,1,3,15,Cd,5,NA,10,INTRA,Te,0,0,0,0,0,NA,NA
2,2,1,4,16,Cd,5,NA,10,INTRA,Te,0,0,0,0,2,NA,NA
2,2,2,3,1,N,5,NA,1,INTRA,Te,0,0,0,0,13,NA,NA
2,2,2,4,2,N,5,NA,1,INTRA,Te,0,0,0,0,0,NA,NA
2,2,2,3,3,Cd,5,NA,1,INTRA,Te,0,0,0,0,0,NA,NA
2,2,2,4,4,Cd,5,NA,1,INTRA,Te,0,0,0,0,2,NA,NA
2,2,2,3,5,N,5,NA,2,INTRA,Te,0,0,0,0,9,NA,NA
2,2,2,4,6,N,5,NA,2,INTRA,Te,0,0,0,0,12,NA,NA
2,2,2,3,7,Cd,5,NA,2,INTRA,Te,0,0,0,0,1,NA,NA
2,2,2,4,8,Cd,5,NA,2,INTRA,Te,0,0,0,0,0,NA,NA
2,2,2,3,9,N,5,NA,4,INTRA,Te,0,0,0,0,28,NA,NA
2,2,2,4,10,N,5,NA,4,INTRA,Te,0,0,0,0,9,NA,NA
2,2,2,3,11,Cd,5,NA,4,INTRA,Te,0,0,0,0,0,NA,NA
2,2,2,4,12,Cd,5,NA,4,INTRA,Te,1,0,0,0,6,NA,NA
2,2,2,3,13,N,5,NA,10,INTRA,Te,0,1,0,0,20,NA,NA
2,2,2,4,14,N,5,NA,10,INTRA,Te,0,0,0,0,32,NA,NA
2,2,2,3,15,Cd,5,NA,10,INTRA,Te,1,1,1,0,1,NA,1 male Tu
2,2,2,4,16,Cd,5,NA,10,INTRA,Te,0,0,0,0,4,NA,NA
2,2,3,3,1,N,5,NA,1,INTRA,Te,0,0,0,0,16,NA,NA
2,2,3,4,2,N,5,NA,1,INTRA,Te,0,0,0,0,2,NA,NA
2,2,3,3,3,Cd,5,NA,1,INTRA,Te,0,0,0,0,2,NA,NA
2,2,3,4,4,Cd,5,NA,1,INTRA,Te,0,0,0,0,3,NA,NA
2,2,3,3,5,N,5,NA,2,INTRA,Te,0,0,0,0,10,NA,NA
2,2,3,4,6,N,5,NA,2,INTRA,Te,0,0,0,0,14,NA,NA
2,2,3,3,7,Cd,5,NA,2,INTRA,Te,0,0,0,0,4,NA,NA
2,2,3,4,8,Cd,5,NA,2,INTRA,Te,0,0,0,0,14,NA,NA
2,2,3,3,9,N,5,NA,4,INTRA,Te,1,0,0,0,12,NA,NA
2,2,3,4,10,N,5,NA,4,INTRA,Te,1,0,0,0,30,NA,NA
2,2,3,3,11,Cd,5,NA,4,INTRA,Te,0,0,0,0,6,NA,NA
2,2,3,4,12,Cd,5,NA,4,INTRA,Te,0,0,0,0,11,NA,NA
2,2,3,3,13,N,5,NA,10,INTRA,Te,0,0,0,0,23,NA,NA
2,2,3,4,14,N,5,NA,10,INTRA,Te,0,0,0,0,29,NA,plus male
2,2,3,3,15,Cd,5,NA,10,INTRA,Te,0,0,0,0,6,NA,NA
2,2,3,4,16,Cd,5,NA,10,INTRA,Te,0,0,0,0,1,NA,NA
2,2,1,3,1,N,1,5,2,INTER,Tu,0,0,0,0,5,0,NA
2,2,1,4,2,N,1,5,2,INTER,Tu,0,0,0,0,9,1,NA
2,2,1,3,3,Cd,1,5,2,INTER,Tu,0,0,0,1,0,0,NA
2,2,1,4,4,Cd,1,5,2,INTER,Tu,0,0,0,0,0,1,NA
2,2,1,3,5,N,1,5,4,INTER,Tu,0,0,0,0,8,0,NA
2,2,1,4,6,N,1,5,4,INTER,Tu,0,0,0,0,11,3,NA
2,2,1,3,7,Cd,1,5,4,INTER,Tu,0,0,0,0,7,0,NA
2,2,1,4,8,Cd,1,5,4,INTER,Tu,0,0,0,0,13,3,NA
2,2,1,3,9,N,1,5,10,INTER,Tu,0,0,0,0,5,3,NA
2,2,1,4,10,N,1,5,10,INTER,Tu,0,0,0,0,7,0,NA
2,2,1,3,11,Cd,1,5,10,INTER,Tu,1,0,0,6,1,1,NA
2,2,1,4,12,Cd,1,5,10,INTER,Tu,0,0,0,0,0,0,NA
2,2,2,3,1,N,1,5,2,INTER,Tu,NA,NA,NA,NA,NA,NA,patch drowned
2,2,2,4,2,N,1,5,2,INTER,Tu,0,0,0,0,5,2,NA
2,2,2,3,3,Cd,1,5,2,INTER,Tu,0,0,0,0,0,0,NA
2,2,2,4,4,Cd,1,5,2,INTER,Tu,0,0,0,0,0,0,NA
2,2,2,3,5,N,1,5,4,INTER,Tu,0,0,0,0,16,7,NA
2,2,2,4,6,N,1,5,4,INTER,Tu,0,0,0,0,17,4,NA
2,2,2,3,7,Cd,1,5,4,INTER,Tu,0,0,0,0,0,0,NA
2,2,2,4,8,Cd,1,5,4,INTER,Tu,0,0,0,0,0,0,NA
2,2,2,3,9,N,1,5,10,INTER,Tu,0,0,0,0,9,3,NA
2,2,2,4,10,N,1,5,10,INTER,Tu,0,1,0,0,34,1,NA
2,2,2,3,11,Cd,1,5,10,INTER,Tu,0,0,0,1,0,0,NA
2,2,2,4,12,Cd,1,5,10,INTER,Tu,0,0,0,0,2,0,NA
2,2,3,3,1,N,1,5,2,INTER,Tu,0,0,0,0,7,1,NA
2,2,3,4,2,N,1,5,2,INTER,Tu,0,0,0,0,4,0,NA
2,2,3,3,3,Cd,1,5,2,INTER,Tu,0,0,0,0,0,0,NA
2,2,3,4,4,Cd,1,5,2,INTER,Tu,0,0,0,0,0,4,NA
2,2,3,3,5,N,1,5,4,INTER,Tu,0,0,0,0,3,5,NA
2,2,3,4,6,N,1,5,4,INTER,Tu,0,0,0,0,8,2,NA
2,2,3,3,7,Cd,1,5,4,INTER,Tu,0,0,0,0,4,0,NA
2,2,3,4,8,Cd,1,5,4,INTER,Tu,0,0,0,0,7,0,NA
2,2,3,3,9,N,1,5,10,INTER,Tu,0,0,0,0,20,4,NA
2,2,3,4,10,N,1,5,10,INTER,Tu,0,0,0,0,16,6,NA
2,2,3,3,11,Cd,1,5,10,INTER,Tu,1,0,0,5,0,0,NA
2,2,3,4,12,Cd,1,5,10,INTER,Tu,0,0,0,0,20,0,NA
2,2,1,3,1,N,1,4,2,INTER,Tu,0,0,0,0,2,1,NA
2,2,1,4,2,N,1,4,2,INTER,Tu,0,0,0,0,9,1,NA
2,2,1,3,3,Cd,1,4,2,INTER,Tu,1,0,0,1,0,0,NA
2,2,1,4,4,Cd,1,4,2,INTER,Tu,0,1,0,0,2,0,NA
2,2,1,3,5,N,1,4,4,INTER,Tu,0,0,0,0,29,3,NA
2,2,1,4,6,N,1,4,4,INTER,Tu,0,0,0,0,33,0,NA
2,2,1,3,7,Cd,1,4,4,INTER,Tu,1,0,0,2,4,0,NA
2,2,1,4,8,Cd,1,4,4,INTER,Tu,0,0,0,0,5,0,NA
2,2,1,3,9,N,1,4,10,INTER,Tu,0,0,0,0,18,0,NA
2,2,1,4,10,N,1,4,10,INTER,Tu,0,0,0,0,11,3,NA
2,2,1,3,11,Cd,1,4,10,INTER,Tu,1,0,0,7,1,0,NA
2,2,1,4,12,Cd,1,4,10,INTER,Tu,0,0,0,1,14,0,plus 1 male
2,2,2,3,1,N,1,4,2,INTER,Tu,NA,NA,NA,NA,NA,NA,two Tu
2,2,2,4,2,N,1,4,2,INTER,Tu,NA,NA,NA,NA,NA,NA,two Tu
2,2,2,3,3,Cd,1,4,2,INTER,Tu,1,0,0,0,0,0,NA
2,2,2,4,4,Cd,1,4,2,INTER,Tu,0,1,0,0,6,1,NA
2,2,2,3,5,N,1,4,4,INTER,Tu,NA,NA,NA,NA,NA,NA,1 Te missing
2,2,2,4,6,N,1,4,4,INTER,Tu,0,0,0,0,8,1,NA
2,2,2,3,7,Cd,1,4,4,INTER,Tu,NA,NA,NA,NA,NA,NA,plus 1 Te
2,2,2,4,8,Cd,1,4,4,INTER,Tu,1,0,0,3,1,0,NA
2,2,2,3,9,N,1,4,10,INTER,Tu,0,0,0,1,9,1,NA
2,2,2,4,10,N,1,4,10,INTER,Tu,0,0,0,0,21,0,NA
2,2,2,3,11,Cd,1,4,10,INTER,Tu,0,1,0,3,0,0,NA
2,2,2,4,12,Cd,1,4,10,INTER,Tu,0,0,1,0,15,0,NA
2,2,3,3,1,N,1,4,2,INTER,Tu,0,0,0,0,9,0,NA
2,2,3,4,2,N,1,4,2,INTER,Tu,0,0,0,0,5,0,NA
2,2,3,3,3,Cd,1,4,2,INTER,Tu,1,0,0,1,0,0,NA
2,2,3,4,4,Cd,1,4,2,INTER,Tu,0,0,0,0,1,0,NA
2,2,3,3,5,N,1,4,4,INTER,Tu,0,0,0,0,27,1,NA
2,2,3,4,6,N,1,4,4,INTER,Tu,0,0,0,0,7,3,NA
2,2,3,3,7,Cd,1,4,4,INTER,Tu,0,0,0,1,0,0,NA
2,2,3,4,8,Cd,1,4,4,INTER,Tu,0,0,0,0,6,1,NA
2,2,3,3,9,N,1,4,10,INTER,Tu,0,0,0,1,10,3,NA
2,2,3,4,10,N,1,4,10,INTER,Tu,0,0,0,0,47,0,NA
2,2,3,3,11,Cd,1,4,10,INTER,Tu,1,0,0,5,3,0,NA
2,2,3,4,12,Cd,1,4,10,INTER,Tu,0,0,0,0,22,0,NA
2,2,1,3,1,N,4,1,2,INTER,Te,0,0,0,0,17,2,NA
2,2,1,4,2,N,4,1,2,INTER,Te,0,0,0,1,15,2,NA
2,2,1,3,3,Cd,4,1,2,INTER,Te,1,0,0,0,1,0,NA
2,2,1,4,4,Cd,4,1,2,INTER,Te,0,1,0,0,2,0,NA
2,2,1,3,5,N,4,1,4,INTER,Te,NA,NA,NA,NA,NA,NA,plus 1 dead Tu
2,2,1,4,6,N,4,1,4,INTER,Te,0,0,0,0,3,0,NA
2,2,1,3,7,Cd,4,1,4,INTER,Te,1,0,0,3,0,0,NA
2,2,1,4,8,Cd,4,1,4,INTER,Te,0,0,0,1,0,0,one Tu missing
2,2,1,3,9,N,4,1,10,INTER,Te,0,0,0,3,0,0,NA
2,2,1,4,10,N,4,1,10,INTER,Te,0,0,0,2,0,4,NA
2,2,1,3,11,Cd,4,1,10,INTER,Te,0,0,0,9,0,0,NA
2,2,1,4,12,Cd,4,1,10,INTER,Te,0,0,0,9,1,0,NA
2,2,2,3,1,N,4,1,2,INTER,Te,0,0,0,0,10,3,NA
2,2,2,4,2,N,4,1,2,INTER,Te,0,0,0,0,3,0,NA
2,2,2,3,3,Cd,4,1,2,INTER,Te,0,0,0,0,1,0,NA
2,2,2,4,4,Cd,4,1,2,INTER,Te,0,0,0,0,3,0,NA
2,2,2,3,5,N,4,1,4,INTER,Te,0,0,0,0,0,4,NA
2,2,2,4,6,N,4,1,4,INTER,Te,0,0,0,2,19,1,NA
2,2,2,3,7,Cd,4,1,4,INTER,Te,0,0,0,1,2,2,NA
2,2,2,4,8,Cd,4,1,4,INTER,Te,0,0,0,1,7,1,1 Tu missing
2,2,2,3,9,N,4,1,10,INTER,Te,0,0,0,3,12,9,NA
2,2,2,4,10,N,4,1,10,INTER,Te,0,0,0,5,2,4,NA
2,2,2,3,11,Cd,4,1,10,INTER,Te,1,0,0,6,1,1,NA
2,2,2,4,12,Cd,4,1,10,INTER,Te,0,0,0,3,4,5,NA
2,2,3,3,1,N,4,1,2,INTER,Te,0,0,0,0,3,1,NA
2,2,3,4,2,N,4,1,2,INTER,Te,0,0,0,0,3,0,NA
2,2,3,3,3,Cd,4,1,2,INTER,Te,1,0,0,0,4,0,NA
2,2,3,4,4,Cd,4,1,2,INTER,Te,0,0,0,0,1,0,NA
2,2,3,3,5,N,4,1,4,INTER,Te,0,0,0,0,8,1,NA
2,2,3,4,6,N,4,1,4,INTER,Te,0,0,0,1,6,1,NA
2,2,3,3,7,Cd,4,1,4,INTER,Te,0,0,0,3,1,0,NA
2,2,3,4,8,Cd,4,1,4,INTER,Te,0,0,0,1,7,8,NA
2,2,3,3,9,N,4,1,10,INTER,Te,0,0,0,8,10,9,NA
2,2,3,4,10,N,4,1,10,INTER,Te,0,0,0,1,3,0,NA
2,2,3,3,11,Cd,4,1,10,INTER,Te,1,0,0,9,0,0,NA
2,2,3,4,12,Cd,4,1,10,INTER,Te,0,0,0,1,3,3,NA
2,2,1,3,1,N,4,NA,1,INTRA,Te,NA,NA,NA,NA,NA,NA,Two females
2,2,1,4,2,N,4,NA,1,INTRA,Te,0,0,0,0,20,NA,plus juvenile
2,2,1,3,3,Cd,4,NA,1,INTRA,Te,1,0,0,0,2,NA,NA
2,2,1,4,4,Cd,4,NA,1,INTRA,Te,0,0,0,0,0,NA,NA
2,2,1,3,5,N,4,NA,2,INTRA,Te,0,0,0,0,28,NA,NA
2,2,1,4,6,N,4,NA,2,INTRA,Te,NA,NA,NA,NA,NA,NA,2 alive plus 2 dead
2,2,1,3,7,Cd,4,NA,2,INTRA,Te,2,0,0,0,0,NA,NA
